GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
0500000US26159,26159,"Van Buren County, Michigan",22782,1253,672,436,1885,575,3079,788,1561,490,1551,443,1247,473,1090,403,1747,492,1368,473,3109,733,2266,516,1971,543,957,377,202,147,18,29,0,168,59,72
0500000US26161,26161,"Washtenaw County, Michigan",82939,1930,372,203,1126,437,2487,723,3885,860,4597,885,4409,733,4495,893,3711,776,4264,914,9286,1182,9889,1300,15880,1287,7866,933,5046,797,1951,542,1465,485,2210,481
0500000US26163,26163,"Wayne County, Michigan",408781,5614,6866,1085,20858,1996,33823,2523,44098,2942,36271,2625,31158,2400,27943,2140,24823,2224,23881,1903,50854,3029,36953,2815,37757,2160,16483,1783,8330,1090,3646,765,1962,501,3075,644
0500000US27003,27003,"Anoka County, Minnesota",100826,1903,867,405,2073,592,4915,848,7085,972,7287,1118,5663,819,2813,703,3746,963,3913,827,13466,1563,12938,1173,21337,1580,9239,1203,3394,678,1088,412,592,285,410,239
0500000US27013,27013,"Blue Earth County, Minnesota",14973,728,204,139,794,290,1223,337,1209,302,1157,359,616,222,825,269,637,240,538,203,2652,557,1709,513,1955,468,888,255,365,171,53,46,10,17,138,97
0500000US27019,27019,"Carver County, Minnesota",29175,1307,164,133,193,178,1130,442,1433,442,1028,370,1056,325,806,312,625,305,565,257,2250,672,3527,867,5869,978,4965,766,2595,550,1244,414,611,287,1114,476
0500000US27037,27037,"Dakota County, Minnesota",117635,2112,872,434,2104,531,4600,921,7189,919,6703,1086,4519,833,4586,978,4098,1052,5451,1195,14275,1547,13947,1580,22706,1850,14655,1509,7070,1023,2982,807,866,344,1012,328
0500000US27053,27053,"Hennepin County, Minnesota",306886,4498,1945,563,2891,810,9197,1367,16018,1487,17920,1541,14463,1515,12159,1270,11300,1149,10363,1344,31567,2155,38793,2508,59957,3399,36650,2678,17722,1694,11332,1472,4415,865,10194,1379
0500000US27109,27109,"Olmsted County, Minnesota",45758,1395,271,192,1068,513,2479,509,3427,722,4007,1039,2290,519,1556,486,1448,483,2487,547,6655,996,7559,1303,6556,1108,3271,612,1307,434,462,220,304,187,611,260
0500000US27123,27123,"Ramsey County, Minnesota",123252,2503,1084,351,2127,656,5175,917,8230,1080,9744,1382,7007,903,5703,960,4791,811,5285,1028,13261,1473,17171,1669,24371,1754,9785,1410,4196,769,2530,694,1179,451,1613,535
0500000US27131,27131,"Rice County, Minnesota",16961,1031,111,119,542,226,1337,462,1191,353,1184,396,1263,404,1063,507,689,292,640,281,1698,468,1725,421,3038,589,1358,405,775,298,230,111,48,41,69,57
0500000US27137,27137,"St. Louis County, Minnesota",59661,1785,2102,664,4829,800,5418,866,5521,915,3580,574,4374,755,4095,655,3305,646,2643,544,7342,910,6441,1029,5958,810,2241,513,917,306,533,297,242,149,120,104
0500000US27139,27139,"Scott County, Minnesota",40008,1434,141,147,269,215,1340,663,1838,519,2555,653,1032,400,1592,587,651,323,1142,574,2682,706,4854,1259,8630,1136,6474,1134,3601,849,1631,525,582,299,994,432
0500000US27141,27141,"Sherburne County, Minnesota",26235,1383,136,174,332,262,646,349,1642,575,1567,645,738,355,1041,667,1222,506,985,413,3426,881,4547,848,5634,1089,2234,611,1258,647,611,418,190,182,26,43
0500000US27145,27145,"Stearns County, Minnesota",39685,1431,280,159,1852,440,4313,763,3703,626,2872,520,1539,377,2075,632,2196,562,2467,713,4717,680,5219,863,5379,867,1879,373,665,237,276,177,109,93,144,83
0500000US27163,27163,"Washington County, Minnesota",75552,2335,377,261,1552,624,3188,740,4068,877,3588,795,4453,751,3108,774,2212,628,2232,578,7465,1161,7768,1184,14832,1528,10380,1244,5212,951,2352,743,1324,532,1441,453
0500000US27171,27171,"Wright County, Minnesota",38829,1235,181,170,872,349,2139,739,3096,915,2613,788,2213,906,1113,440,1074,348,1686,497,5356,1018,5874,1039,7333,1055,3302,695,1350,539,224,116,247,279,156,142
0500000US28033,28033,"DeSoto County, Mississippi",43982,1951,760,335,3096,906,4047,772,2679,717,2559,729,2243,706,1361,545,2485,861,3227,782,7253,1324,6162,1113,4711,973,2406,779,467,431,445,237,41,72,40,70
0500000US28035,28035,"Forrest County, Mississippi",15464,1406,759,390,1434,647,1711,837,847,439,1226,516,823,455,698,387,1629,673,523,401,2830,933,888,430,1100,580,725,414,95,113,0,213,100,162,76,131
0500000US28047,28047,"Harrison County, Mississippi",41437,2564,1859,606,4793,1093,4402,953,3832,994,2952,1021,2084,619,2722,1060,2462,838,1712,654,3786,916,3860,889,4498,1097,957,484,655,429,575,408,132,222,156,203
0500000US28049,28049,"Hinds County, Mississippi",54216,2484,1871,534,5275,1065,5451,1189,4356,1115,3018,847,3757,903,3717,984,4531,1071,3509,960,7327,1240,5443,1241,3035,842,1483,491,956,600,40,67,204,176,243,186
0500000US28059,28059,"Jackson County, Mississippi",36059,2139,3259,930,3012,933,2915,814,3403,878,1692,613,1183,430,2163,738,1552,581,1996,879,5020,1266,4811,1352,3036,857,1057,553,646,429,184,180,89,114,41,70
0500000US28067,28067,"Jones County, Mississippi",17805,1521,1534,570,3237,901,2501,695,950,486,863,525,1601,665,1639,710,1090,479,486,351,1544,835,1185,484,322,250,388,402,159,166,65,111,0,213,241,357
0500000US28075,28075,"Lauderdale County, Mississippi",19655,1401,1554,651,2710,830,2786,938,1331,523,2527,868,1596,653,825,409,554,511,840,544,1813,810,1271,567,1644,717,185,210,0,213,19,33,0,213,0,213
0500000US28081,28081,"Lee County, Mississippi",21298,1379,1246,556,2017,658,2223,622,1835,583,1088,473,1160,524,1837,621,1277,510,958,464,3040,938,1682,577,1448,591,936,375,319,272,78,135,60,133,94,118
0500000US28089,28089,"Madison County, Mississippi",27250,1549,470,426,1617,631,2106,647,1949,709,1474,567,1346,590,1300,631,553,409,473,286,3592,948,3437,1110,3922,861,3057,1072,737,277,481,280,193,227,543,294
0500000US28121,28121,"Rankin County, Mississippi",43207,1851,2065,765,3916,921,4187,1101,2976,909,1173,530,2172,710,2915,977,1926,813,3389,1384,5653,1536,5697,1352,5030,1149,1218,549,693,407,126,157,34,59,37,61
0500000US29019,29019,"Boone County, Missouri",35682,1883,858,406,2136,875,2547,761,4796,1080,1792,595,2241,770,1761,729,1949,719,1548,646,4151,867,4288,959,4728,1180,1878,752,458,300,201,201,106,130,244,245
0500000US29021,29021,"Buchanan County, Missouri",21325,1449,279,166,1224,367,2496,566,2062,449,1834,653,1006,342,1242,467,2064,652,1500,584,3326,766,1277,387,2016,648,523,407,233,192,198,220,0,187,45,77
0500000US29031,29031,"Cape Girardeau County, Missouri",19054,1254,218,190,924,477,2534,670,1528,560,838,540,1526,673,1084,467,1867,755,982,402,2509,796,1551,581,2162,617,469,359,334,399,392,290,0,187,136,158
0500000US29037,29037,"Cass County, Missouri",28383,1565,609,518,684,362,1760,559,3130,857,1775,553,1447,471,1834,635,1233,425,833,358,4609,1203,3255,826,3922,730,2162,711,757,315,250,212,67,100,56,75
0500000US29043,29043,"Christian County, Missouri",22213,1271,514,537,1913,765,2447,746,1666,541,874,370,985,385,1442,546,1008,479,1594,615,3020,768,2825,716,2846,891,720,366,219,169,140,157,0,187,0,187
0500000US29047,29047,"Clay County, Missouri",63357,1974,385,257,1349,524,2905,660,5037,984,3426,741,2899,782,3835,795,2659,722,4400,1014,9898,1348,9314,1447,10677,1377,4442,866,1423,596,521,298,85,100,102,121
0500000US29051,29051,"Cole County, Missouri",20348,1377,383,262,1761,554,2317,595,1721,535,1370,521,1394,722,1596,702,1425,562,1766,676,1508,450,1466,561,2230,791,898,318,382,246,9,17,82,98,40,64
0500000US29071,29071,"Franklin County, Missouri",29647,1500,850,489,1311,510,2709,666,2773,713,1554,499,1566,628,1982,905,1662,619,1782,774,3967,978,3767,975,3234,822,1634,561,294,277,77,129,223,255,262,230
0500000US29077,29077,"Greene County, Missouri",68988,2447,1596,544,5919,1190,7864,1279,4675,1126,4145,830,4826,998,4630,913,4403,924,5743,1237,9223,1262,6667,1304,5412,1358,1919,672,1026,439,453,278,142,165,345,277
0500000US29095,29095,"Jackson County, Missouri",161348,3563,2191,569,7043,1168,12391,1335,13683,1516,11953,1611,9595,1581,7889,1357,9029,1248,9936,1288,24379,2200,19593,2145,18633,1755,8082,1012,3209,820,2113,738,709,374,920,370
0500000US29097,29097,"Jasper County, Missouri",29879,1492,1045,409,2274,840,2789,719,4024,995,2505,737,2058,829,1835,640,2170,883,1881,555,4205,1055,2127,850,2124,745,610,475,126,135,0,187,0,187,106,146
0500000US29099,29099,"Jefferson County, Missouri",64874,2454,855,517,2810,725,5355,824,6788,1132,4719,972,3452,840,2546,825,3479,1010,3307,845,10926,1771,9039,1336,8068,1502,2999,850,346,270,25,42,62,96,98,126
0500000US29165,29165,"Platte County, Missouri",25208,1527,123,140,359,214,766,282,1018,379,1446,434,1313,565,1129,485,706,351,971,378,3090,799,3658,929,5328,1109,3298,869,809,438,903,509,188,203,103,134
0500000US29183,29183,"St. Charles County, Missouri",117303,2292,658,490,2080,807,4694,947,7519,1072,8442,1350,6357,961,4031,860,3713,767,3319,728,16393,1571,16710,1772,26808,1992,10002,1381,3759,905,1646,469,577,290,595,257
0500000US29187,29187,"St. Francois County, Missouri",16243,1197,1150,557,1570,560,2275,701,1623,592,996,516,1173,597,1014,485,1760,607,887,460,1451,613,1503,644,665,388,104,131,0,187,0,187,72,120,0,187
0500000US29189,29189,"St. Louis County, Missouri",272594,4991,1244,458,6803,1083,15420,1930,20776,1887,18758,1943,14672,1607,13968,1453,15263,1815,15366,2123,36624,2774,29758,2564,35287,2962,20501,2073,12313,1510,5730,936,4093,919,6018,904
0500000US29510,29510,"St. Louis city, Missouri",60598,2809,1467,595,3033,636,6077,1157,4587,1056,3478,735,2611,638,2815,707,4252,856,4368,873,9435,1359,7603,1156,5623,989,2334,661,1574,472,423,278,241,222,677,383
0500000US30013,30013,"Cascade County, Montana",21438,1293,707,297,2097,649,2871,679,1938,527,915,366,816,301,1446,549,699,296,1018,377,3494,845,2025,677,2192,582,939,413,149,178,0,168,0,168,132,142
0500000US30029,30029,"Flathead County, Montana",28831,1502,541,276,1269,479,3748,891,2661,646,2163,692,1138,646,1952,848,1227,587,503,291,4133,973,2616,651,3302,921,2164,717,590,245,345,210,108,135,371,297
0500000US30031,30031,"Gallatin County, Montana",23877,1366,288,227,1251,426,880,345,1823,620,1543,543,1147,486,1495,623,801,308,777,362,1982,590,2330,677,4647,980,2476,803,762,455,710,306,326,242,639,419
0500000US30049,30049,"Lewis and Clark County, Montana",18747,1486,162,117,915,391,1404,498,1817,593,1207,612,872,357,760,428,827,453,1003,496,2845,767,2612,810,2807,844,880,399,342,263,252,217,0,168,42,53
0500000US30063,30063,"Missoula County, Montana",28418,1631,905,406,696,341,1779,630,2634,667,1981,625,1213,627,1604,599,1163,579,817,411,2723,726,3291,757,4761,1175,2839,943,1034,538,384,328,107,105,487,444
0500000US30111,30111,"Yellowstone County, Montana",44982,1877,1023,506,1562,630,3683,812,3991,808,2855,723,1917,600,1371,558,2183,874,1039,468,5544,1115,6993,1320,8702,1272,2104,722,812,339,611,364,99,114,493,278
0500000US31055,31055,"Douglas County, Nebraska",131040,2736,783,349,1823,477,4655,800,8184,1066,7953,1037,7770,857,6250,977,6810,999,7688,1306,19955,1956,18693,1994,20153,1754,10683,1259,5088,1024,2029,609,837,344,1686,477
0500000US31109,31109,"Lancaster County, Nebraska",71849,1959,1602,660,1429,477,4023,808,4169,796,5617,846,4112,861,4224,793,3763,863,3761,731,11439,1332,9529,1303,10742,1339,4465,933,1351,447,771,344,465,187,387,192
0500000US31153,31153,"Sarpy County, Nebraska",43334,1712,90,90,563,405,845,353,1731,494,1681,501,2306,648,1914,508,1644,417,1765,482,6465,1052,7295,1104,8929,1020,4467,986,2085,504,1104,503,168,141,282,209
0500000US32003,32003,"Clark County, Nevada",395147,6628,7899,1156,20807,2103,28408,2270,24220,2012,16250,1500,14581,1596,15325,1592,19168,1887,19787,2245,56080,3785,51294,3077,64094,3116,28681,2253,14583,1972,6249,1089,2787,841,4934,883
0500000US32031,32031,"Washoe County, Nevada",100176,3456,2097,727,5131,954,7619,1201,6632,1088,5491,875,3114,722,3264,767,4000,1101,3999,944,12498,1570,11861,1513,15762,1991,9202,1249,4595,909,2335,669,1027,515,1549,654
0500000US33005,33005,"Cheshire County, New Hampshire",19550,1176,152,172,282,215,557,404,449,301,1275,387,1136,370,1334,446,1161,425,1156,436,2234,487,2759,605,4578,903,1362,454,675,391,108,137,89,65,243,235
0500000US33009,33009,"Grafton County, New Hampshire",23587,1538,374,505,372,223,769,355,1492,408,1842,634,1530,428,1431,580,1734,666,1374,465,1837,466,2771,751,3137,778,2118,690,1173,456,480,261,407,267,746,377
0500000US33011,33011,"Hillsborough County, New Hampshire",100789,2821,475,293,490,312,638,420,1174,487,2742,737,4447,916,5929,1188,5216,1067,5333,890,8515,1241,10144,1441,22915,2254,17276,1957,7336,1254,5212,1104,1238,434,1709,618
0500000US33013,33013,"Merrimack County, New Hampshire",40295,1656,152,121,203,152,917,416,854,420,2291,720,2399,603,2576,574,1538,452,1515,480,4432,767,4580,838,8913,1217,5861,946,1945,575,1178,454,357,223,584,325
0500000US33015,33015,"Rockingham County, New Hampshire",91740,2718,92,136,803,500,590,338,1127,487,2593,672,3485,649,4332,795,4914,955,3492,965,9738,1342,7923,1402,17380,1767,15643,1588,10030,1408,4218,891,2162,518,3218,751
0500000US33017,33017,"Strafford County, New Hampshire",33208,1779,0,187,495,464,328,259,1144,528,1527,751,2017,622,1994,756,1766,754,1297,524,4394,1253,3410,875,7607,1197,3812,837,2071,712,643,340,178,163,525,339
0500000US34001,34001,"Atlantic County, New Jersey",65459,2701,325,308,591,502,545,381,1222,570,1602,709,3321,721,2912,713,3626,746,3490,733,7185,1399,7381,1299,13005,1634,10294,1764,4925,959,2479,858,1499,606,1057,362
0500000US34003,34003,"Bergen County, New Jersey",214790,4404,923,393,729,319,614,284,587,293,1260,563,1935,601,2362,697,5360,919,8170,997,20105,1915,17263,1841,27359,2159,30852,2756,30016,2587,21689,1899,13903,1679,31663,2518
0500000US34005,34005,"Burlington County, New Jersey",125711,2727,315,239,448,286,1390,878,1598,537,2970,696,4260,740,5610,937,7944,1245,5657,997,13348,1414,12747,1664,25423,2098,18684,1857,11653,1635,6911,1193,3494,816,3259,711
0500000US34007,34007,"Camden County, New Jersey",125281,3437,367,258,1288,536,1104,508,2698,855,2281,600,2978,631,6714,1397,5532,796,6444,1053,14734,1701,14817,2185,28850,2488,16736,1720,9882,1423,5886,1003,2851,647,2119,634
0500000US34009,34009,"Cape May County, New Jersey",29822,2015,150,191,126,143,547,315,1131,547,1558,350,1586,443,1978,507,1897,505,1232,381,3743,805,3428,1059,5399,1085,3101,661,1732,429,816,287,758,406,640,286
0500000US34011,34011,"Cumberland County, New Jersey",30879,1937,195,172,143,143,509,351,542,252,1629,466,2596,674,3149,694,1986,535,1068,394,4453,928,3986,921,6894,1344,1883,673,929,425,277,194,176,196,464,473
0500000US34013,34013,"Essex County, New Jersey",119868,3794,328,198,237,185,823,448,1017,545,805,310,740,262,1353,490,3171,770,3142,676,9329,1294,11082,1531,19835,1838,18216,1913,15957,1667,11679,1482,6724,1169,15430,1386
0500000US34015,34015,"Gloucester County, New Jersey",82966,2199,0,200,310,188,287,168,826,534,2290,763,3617,756,5153,1078,4022,826,3701,787,7905,1177,8388,1508,17207,1719,13780,1778,7615,1224,3632,685,2619,855,1614,760
0500000US34017,34017,"Hudson County, New Jersey",77485,3525,437,237,212,150,459,226,333,212,734,280,1013,367,1679,538,1697,541,2590,709,6951,1330,7716,1266,9588,1261,11808,1483,12156,1604,7668,1207,4577,1190,7867,1318
0500000US34019,34019,"Hunterdon County, New Jersey",39579,1357,46,77,0,200,160,165,130,169,331,237,719,388,2113,597,1116,496,1571,517,3185,757,2642,757,5855,896,6718,1152,4438,884,3670,736,1407,484,5478,1089
0500000US34021,34021,"Mercer County, New Jersey",80834,2368,246,166,394,277,473,290,1173,415,1531,593,2368,612,2538,668,3960,749,3539,711,7153,1244,7713,1247,15732,1720,12474,1443,7550,1097,3978,895,2860,808,7152,1224
0500000US34023,34023,"Middlesex County, New Jersey",179257,3943,464,381,334,232,759,461,861,366,1616,531,4101,793,8579,1446,8623,1507,8572,1180,17804,1400,17101,1807,31734,2258,27672,2105,20881,1913,14555,1668,7337,1411,8264,1635
0500000US34025,34025,"Monmouth County, New Jersey",166208,3158,791,472,994,614,520,290,1094,477,1853,583,3310,759,4678,953,4247,838,6155,968,16527,1613,13698,1457,24333,2019,24717,2404,21544,2318,15830,1725,8429,1272,17488,1751
0500000US34027,34027,"Morris County, New Jersey",136087,3422,706,366,390,280,972,493,918,521,620,296,1792,592,3509,715,3462,742,5082,1009,12579,1468,10698,1568,17271,1717,20670,1855,18004,1889,14054,1684,8849,1359,16511,1767
0500000US34029,34029,"Ocean County, New Jersey",175845,4071,2241,682,2896,1034,2966,825,6870,1498,8656,1160,11308,1338,10107,1482,10854,1430,9336,1379,14067,1537,15476,1896,32232,2756,22695,1890,13136,1606,6088,994,3205,875,3712,983
0500000US34031,34031,"Passaic County, New Jersey",83895,2994,168,174,232,135,227,144,349,347,605,288,819,371,1933,528,2017,527,3207,766,9218,1237,8602,1208,14905,1820,14966,1849,12221,1710,6029,1271,3636,817,4761,1104
0500000US34033,34033,"Salem County, New Jersey",16273,1089,144,145,187,185,61,68,625,267,725,289,1325,538,1169,411,1070,373,998,387,2296,676,1887,507,3002,670,1764,432,675,273,229,177,17,28,99,104
0500000US34035,34035,"Somerset County, New Jersey",86798,2701,185,195,299,275,289,193,124,135,231,248,1058,525,1744,449,2558,643,4520,1179,10117,1259,7349,1458,11444,1526,13370,1451,10525,1369,7204,1254,5458,1168,10323,1243
0500000US34037,34037,"Sussex County, New Jersey",42561,1759,153,122,11,20,166,129,591,342,636,240,1174,365,1308,434,2311,691,1440,424,3836,850,5306,1047,8416,1106,7392,919,4321,879,2610,664,1473,507,1417,454
0500000US34039,34039,"Union County, New Jersey",110760,3258,127,148,185,190,623,461,498,328,449,473,1060,461,2529,786,2286,633,4474,931,11539,1581,10311,1555,16552,1850,20652,2336,15536,1909,9252,1465,5450,1051,9237,1183
0500000US34041,34041,"Warren County, New Jersey",29569,1467,0,200,371,341,216,177,459,236,831,395,984,356,1000,340,1681,484,1434,645,3152,742,2961,844,5861,1008,5020,998,2972,628,1339,426,847,385,441,219
0500000US35001,35001,"Bernalillo County, New Mexico",167589,4206,5194,1242,10194,1517,14805,1725,11760,1500,9445,1499,9857,1435,7343,1234,8612,1568,11151,1907,23468,2371,22648,2055,18594,2368,7426,1352,3696,876,1585,569,443,246,1368,475
0500000US35005,35005,"Chaves County, New Mexico",15149,1361,3135,784,1719,628,2216,610,746,357,621,396,416,342,458,420,962,400,1042,492,1888,737,698,428,811,416,396,320,0,195,41,49,0,195,0,195
0500000US35013,35013,"Doña Ana County, New Mexico",45277,2355,3825,1110,5459,1177,4782,1000,3448,861,3428,1176,2281,700,1926,884,2610,954,3322,1045,5750,1363,3795,970,3179,877,629,259,461,359,0,195,64,110,318,371
0500000US35025,35025,"Lea County, New Mexico",14003,1196,1626,657,1981,657,2324,722,1043,337,553,303,800,371,679,359,495,331,403,300,1084,474,1368,591,983,384,631,390,33,65,0,195,0,195,0,195
0500000US35031,35031,"McKinley County, New Mexico",13041,963,5301,769,1760,462,1246,454,1181,477,460,271,351,274,402,243,368,271,32,38,658,372,230,273,744,454,294,349,14,24,0,195,0,195,0,195
0500000US35035,35035,"Otero County, New Mexico",15152,1583,1254,485,3447,909,1494,530,1655,654,598,354,1320,591,1179,494,947,411,175,135,944,383,1224,607,555,274,80,137,142,150,138,171,0,195,0,195
0500000US35043,35043,"Sandoval County, New Mexico",42096,1692,1536,440,3773,816,3678,752,2356,734,1789,546,1022,373,1436,464,2946,1008,2283,772,5183,1098,5093,1180,6719,1357,2929,925,933,432,292,246,0,195,128,139
0500000US35045,35045,"San Juan County, New Mexico",30574,1467,3660,559,3989,755,2473,631,2713,602,1529,399,1139,408,1561,599,1571,560,1159,430,2657,813,3463,775,3296,836,817,381,438,322,47,56,0,195,62,71
0500000US35049,35049,"Santa Fe County, New Mexico",41983,1686,2129,609,3280,774,3470,743,3126,619,2409,639,1723,497,1812,649,1457,461,1938,683,4327,943,4289,854,6081,1026,3004,664,1280,486,534,302,270,167,854,404
0500000US35061,35061,"Valencia County, New Mexico",20509,1035,2466,741,2317,630,2483,804,1731,557,984,513,1377,573,1212,541,1287,571,808,424,2496,816,1889,612,1238,559,92,86,74,121,55,91,0,195,0,195
0500000US36001,36001,"Albany County, New York",68218,2562,548,361,1210,348,2734,779,3769,880,3917,763,3907,911,3190,693,3041,883,3255,732,8276,1352,7816,1204,12921,1372,7273,1104,3003,688,1642,515,945,467,771,391
0500000US36005,36005,"Bronx County, New York",96282,4190,11339,2230,2283,1142,2207,1171,3083,1279,2089,677,4203,1017,4625,1049,4406,1060,3693,804,7253,1226,5694,1022,9803,1448,10796,1475,9888,1381,6489,1240,4519,961,3912,1167
0500000US36007,36007,"Broome County, New York",49381,1838,1658,691,2621,687,3575,745,4566,831,4846,981,3698,697,3836,894,3322,751,3345,843,6462,1006,4591,780,4107,817,1287,384,675,283,256,182,177,180,359,303
0500000US36009,36009,"Cattaraugus County, New York",22810,996,1158,379,2118,435,2197,398,2713,567,2140,467,1584,396,1968,456,1667,322,1460,416,2194,443,1791,544,1020,291,206,136,433,265,72,59,0,192,89,95
0500000US36011,36011,"Cayuga County, New York",21833,1063,410,239,1048,350,1957,546,1723,359,2183,464,1376,367,1840,478,1695,515,853,272,3758,653,1617,396,2231,523,628,235,349,180,75,74,25,43,65,67
0500000US36013,36013,"Chautauqua County, New York",35199,1384,1470,480,2030,495,4748,765,4033,721,3456,641,3427,690,3136,557,1970,471,2594,743,3054,704,2212,543,2239,511,383,197,188,109,193,163,0,192,66,71
0500000US36015,36015,"Chemung County, New York",22271,1280,539,259,1156,412,1784,498,2170,597,1600,444,1803,465,1279,456,1881,693,1707,541,3151,899,1505,464,2347,772,793,402,274,237,88,75,121,95,73,124
0500000US36019,36019,"Clinton County, New York",21466,1355,682,406,2264,701,1882,639,2054,551,2196,711,1946,640,713,291,1145,564,873,395,2633,728,2262,654,1868,576,675,347,208,195,53,93,12,21,0,192
0500000US36027,36027,"Dutchess County, New York",73235,2445,157,158,354,216,999,345,1389,418,2809,783,2621,646,3549,670,3397,814,3259,806,6298,1134,6345,1006,14308,1745,10834,1562,7524,1207,4555,919,1945,738,2892,668
0500000US36029,36029,"Erie County, New York",246666,4149,4912,928,9571,1031,15168,1488,20843,1603,20871,1835,16261,1750,16628,1851,15802,1827,13882,1605,33854,2410,30205,2426,27754,2678,10322,1370,6028,1125,2579,733,716,351,1270,540
0500000US36045,36045,"Jefferson County, New York",24188,1300,654,390,1303,530,2618,619,2654,567,1794,523,2006,608,1657,432,1190,431,1695,574,2924,595,1754,508,2526,745,854,367,202,152,213,168,55,81,89,125
0500000US36047,36047,"Kings County, New York",277746,6184,10435,1335,2736,707,3967,828,6300,1053,8610,1207,11296,1223,12293,1579,12732,1219,11784,1308,24590,2124,18726,1998,26266,2305,29801,2188,29609,2389,24471,2041,15388,1762,28742,2315
0500000US36051,36051,"Livingston County, New York",17829,1119,415,312,545,264,962,310,1447,563,1388,496,1225,383,1127,394,1372,393,1444,439,2628,651,2275,534,1885,504,393,229,401,296,242,200,80,93,0,192
0500000US36053,36053,"Madison County, New York",20207,1173,501,280,925,392,1398,466,1206,392,1147,357,1324,413,1124,378,1860,616,1189,352,2862,767,1964,484,2681,717,1097,460,292,206,262,201,144,136,231,170
0500000US36055,36055,"Monroe County, New York",188269,3248,1586,541,3875,826,8719,1077,11936,1569,12092,1289,13006,1532,12345,1508,11809,1402,13399,1612,30723,2518,22036,1830,25470,2017,9911,1389,5477,885,2904,663,1474,551,1507,523
0500000US36059,36059,"Nassau County, New York",354646,4602,1467,540,1668,442,1577,447,3025,720,4201,837,4386,846,4690,815,7285,1254,8633,1258,31594,2472,28838,2012,45669,2763,44165,3027,49329,3112,47381,2718,25567,2058,45171,2321
0500000US36061,36061,"New York County, New York",172324,6034,18084,2556,5889,1566,4888,1236,2751,973,3538,1073,3712,969,3155,994,3004,996,4332,1145,13342,2207,9564,1710,21152,2397,15963,2331,13059,1935,9891,2260,8456,1812,31544,3163
0500000US36063,36063,"Niagara County, New York",61439,2584,949,422,3172,705,4115,881,6351,1168,5044,1052,5062,1043,3928,786,4535,929,2898,695,7892,1511,6517,1079,6056,1069,2405,674,1325,480,522,352,525,420,143,165
0500000US36065,36065,"Oneida County, New York",61217,1943,841,320,2425,646,3917,731,6031,891,5474,1070,5562,899,4034,893,3777,764,4125,773,9862,1299,4980,855,5573,1107,2951,885,624,313,695,394,249,222,97,115
0500000US36067,36067,"Onondaga County, New York",118167,2950,1607,553,3768,710,7572,1150,8868,1250,9732,1391,7689,1127,7507,1074,7942,1115,7008,1043,16408,1563,11606,1366,15906,1449,5776,966,3452,720,1697,570,448,237,1181,603
0500000US36069,36069,"Ontario County, New York",32518,1473,241,217,747,337,1911,706,2056,591,3382,749,2214,587,1722,561,1409,558,1889,542,4466,923,3459,723,4757,819,1900,604,1556,785,522,298,214,220,73,85
0500000US36071,36071,"Orange County, New York",78678,2615,230,149,512,263,1040,535,1643,531,2245,676,2387,665,2083,674,2576,706,2404,592,8123,1162,7668,1339,15718,1674,11902,1651,9630,1268,4924,968,2495,627,3098,785
0500000US36075,36075,"Oswego County, New York",31518,1459,365,242,2053,670,2904,643,2069,595,2587,559,2418,697,2286,661,1431,538,2772,787,4312,791,3344,847,3021,804,1367,578,187,149,140,151,181,264,81,93
0500000US36079,36079,"Putnam County, New York",27300,1377,0,192,0,192,131,139,517,260,241,184,350,250,1283,528,580,353,1021,447,1705,439,2056,600,3373,801,4785,962,3954,719,3282,829,1566,595,2456,795
0500000US36081,36081,"Queens County, New York",335984,6461,14697,2159,6539,1327,6346,1235,8241,1142,9740,1045,13203,1502,16788,1825,18666,1508,18657,2089,33481,2635,18573,1876,36793,2855,41300,2628,36266,2356,24025,2267,13680,1414,18989,1854
0500000US36083,36083,"Rensselaer County, New York",39666,1792,263,216,677,342,1537,463,2115,688,2568,663,2564,560,2441,798,1999,551,1524,390,4578,905,4891,1088,7360,1143,4005,840,2388,720,407,232,209,157,140,142
0500000US36085,36085,"Richmond County, New York",115862,3264,218,200,264,194,955,436,1840,619,3785,748,5019,1008,5592,975,5593,1106,5097,1025,9191,1285,7136,1397,13752,1654,20704,2219,15721,1874,10510,1583,5307,1233,5178,1361
0500000US36087,36087,"Rockland County, New York",68242,2075,474,283,84,100,337,239,358,320,450,264,598,263,795,402,1057,386,1839,528,5119,814,5687,1029,9800,1545,11789,1326,9404,1319,7267,1041,4500,766,8684,1592
0500000US36089,36089,"St. Lawrence County, New York",30002,1369,1014,460,2943,541,3080,697,3640,960,2201,651,2704,580,2423,682,1901,525,1191,356,3528,1065,2348,625,1490,386,746,299,332,206,166,152,21,35,274,232
