UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
200253,"R",312,"R",1064,"R",29,"R",314,"R",0,"R",0,"R",314,"R",220,"R",70,"R",28,"R",0,"R",0,"R",28,"R",18,"R",64,"R",11
200262,"A",,"A",,"A",,"R",3,"Z",0,"Z",0,"R",3,"R",3,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
200280,"R",1903,"R",3260,"R",58,"R",1866,"R",0,"R",0,"R",1866,"R",1487,"R",80,"R",27,"R",0,"R",0,"R",27,"R",11,"R",41,"R",21
200305,"R",693,"R",1521,"R",46,"R",643,"R",1,"R",0,"R",642,"R",452,"R",70,"R",69,"R",0,"R",0,"R",69,"R",31,"R",45,"R",12
200314,"R",148,"R",455,"R",33,"R",147,"R",0,"Z",0,"R",147,"R",62,"R",42,"R",9,"R",0,"Z",0,"R",9,"R",4,"R",44,"R",9
200332,"R",2471,"R",3381,"R",73,"R",2529,"R",0,"R",0,"R",2529,"R",2014,"R",80,"R",23,"R",0,"R",0,"R",23,"R",10,"R",43,"R",19
200341,"R",241,"R",517,"R",47,"R",283,"R",0,"R",0,"R",283,"R",162,"R",57,"R",24,"R",0,"R",0,"R",24,"R",3,"R",13,"R",21
200387,"A",,"A",,"A",,"R",9,"R",0,"R",0,"R",9,"R",5,"R",56,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
200466,"R",57,"R",84,"R",68,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
200484,"R",54,"R",76,"R",71,"R",34,"R",0,"Z",0,"R",34,"R",23,"R",68,"R",1,"R",0,"Z",0,"R",1,"R",1,"R",100,"R",8
200527,"R",121,"R",146,"R",83,"R",19,"R",0,"R",0,"R",19,"R",11,"R",58,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
200554,"R",124,"R",218,"R",57,"R",15,"R",4,"R",0,"R",11,"R",8,"R",73,"R",1,"R",1,"R",0,"R",0,"R",0,"A",,"R",8
200572,"R",158,"R",459,"R",34,"R",173,"R",0,"R",0,"R",173,"R",123,"R",71,"R",36,"Z",0,"Z",0,"R",36,"R",22,"R",61,"R",11
200590,"R",11,"R",83,"R",13,"R",11,"R",0,"R",0,"R",11,"R",6,"R",55,"R",14,"R",0,"R",0,"R",14,"R",13,"R",93,"R",6
200624,"R",11,"R",13,"R",85,"R",6,"R",0,"Z",0,"R",6,"R",4,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
200633,"R",43,"R",70,"R",61,"R",59,"Z",0,"Z",0,"R",59,"R",30,"R",51,"R",16,"Z",0,"Z",0,"R",16,"R",5,"R",31,"R",7
200785,"R",51,"R",103,"R",50,"R",6,"R",0,"R",0,"R",6,"R",1,"R",17,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",13
200800,"R",2994,"R",4357,"R",69,"R",3179,"R",0,"R",0,"R",3179,"R",2318,"R",73,"R",59,"R",0,"R",0,"R",59,"R",17,"R",29,"R",17
200828,"A",,"A",,"A",,"R",5,"R",0,"Z",0,"R",5,"R",4,"R",80,"R",11,"R",0,"R",0,"R",11,"R",11,"R",100,"R",4
200846,"R",302,"R",857,"R",35,"R",300,"R",0,"R",0,"R",300,"R",199,"R",66,"R",66,"R",0,"R",0,"R",66,"R",25,"R",38,"R",20
200873,"R",18,"R",24,"R",75,"R",10,"R",0,"R",0,"R",10,"R",9,"R",90,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
201016,"R",24,"R",25,"R",96,"R",17,"R",0,"R",0,"R",17,"R",5,"R",29,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
201034,"A",,"A",,"A",,"R",30,"R",0,"R",0,"R",30,"R",17,"R",57,"R",201,"R",0,"R",0,"R",201,"R",186,"R",93,"R",4
201061,"R",55,"R",82,"R",67,"R",58,"Z",0,"Z",0,"R",58,"R",32,"R",55,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
201098,"A",,"A",,"A",,"R",29,"R",0,"Z",0,"R",29,"R",24,"R",83,"R",9,"R",0,"R",0,"R",9,"R",7,"R",78,"R",4
201104,"R",620,"R",945,"R",66,"R",587,"Z",0,"Z",0,"R",587,"R",467,"R",80,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",16
201131,"A",,"A",,"A",,"R",62,"Z",0,"Z",0,"R",62,"R",38,"R",61,"R",35,"Z",0,"Z",0,"R",35,"R",23,"R",66,"R",5
201140,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",9
201159,"A",,"A",,"A",,"R",75,"R",0,"R",0,"R",75,"R",74,"R",99,"R",106,"R",0,"R",0,"R",106,"R",100,"R",94,"R",8
201177,"R",16,"R",134,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",6
201195,"R",705,"R",939,"R",75,"R",766,"R",0,"R",0,"R",766,"R",616,"R",80,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",12
201283,"R",160,"R",472,"R",34,"R",156,"R",0,"R",0,"R",156,"R",93,"R",60,"R",22,"R",0,"R",0,"R",22,"R",7,"R",32,"R",12
201371,"R",208,"R",317,"R",66,"R",217,"R",0,"R",0,"R",217,"R",145,"R",67,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",12
201399,"A",,"A",,"A",,"R",42,"Z",0,"Z",0,"R",42,"R",28,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
201432,"R",321,"R",920,"R",35,"R",351,"R",2,"R",0,"R",349,"R",184,"R",53,"R",57,"R",0,"R",0,"R",57,"R",20,"R",35,"R",19
201441,"R",3521,"R",4933,"R",71,"R",3375,"R",20,"R",0,"R",3355,"R",2548,"R",76,"R",17,"R",0,"R",0,"R",17,"R",8,"R",47,"R",18
201469,"R",17,"R",87,"R",20,"R",1,"R",0,"Z",0,"R",1,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"A",,"R",7
201478,"A",,"A",,"A",,"R",98,"R",0,"R",0,"R",98,"R",98,"R",100,"R",32,"R",0,"R",0,"R",32,"R",32,"R",100,"R",6
201496,"A",,"A",,"A",,"R",187,"R",0,"R",0,"R",187,"R",162,"R",87,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
201539,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",10,"R",83,"R",2,"R",0,"Z",0,"R",2,"R",1,"R",50,"R",4
201548,"R",613,"R",809,"R",76,"R",671,"R",1,"R",0,"R",670,"R",501,"R",75,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",12
201645,"R",1265,"R",1381,"R",92,"R",1258,"R",2,"Z",0,"R",1256,"R",1152,"R",92,"R",1,"R",0,"Z",0,"R",1,"Z",0,"R",0,"R",11
201654,"R",769,"R",1091,"R",70,"R",819,"R",0,"R",0,"R",819,"R",699,"R",85,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
201672,"R",213,"R",1523,"R",14,"R",220,"R",0,"R",0,"R",220,"R",99,"R",45,"R",239,"R",0,"R",0,"R",239,"R",113,"R",47,"R",13
201681,"A",,"A",,"A",,"R",102,"R",0,"R",0,"R",102,"R",72,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
201690,"R",630,"R",752,"R",84,"R",510,"R",0,"R",0,"R",510,"R",203,"R",40,"R",9,"R",0,"R",0,"R",9,"R",0,"R",0,"R",13
201751,"R",36,"R",125,"R",29,"R",42,"Z",0,"Z",0,"R",42,"R",20,"R",48,"R",29,"Z",0,"Z",0,"R",29,"R",10,"R",34,"R",8
201803,"A",,"A",,"A",,"R",84,"R",0,"R",0,"R",84,"R",80,"R",95,"R",33,"R",0,"R",0,"R",33,"R",30,"R",91,"R",8
201821,"R",73,"R",304,"R",24,"R",14,"R",0,"R",0,"R",14,"R",11,"R",79,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",12
201858,"R",197,"R",319,"R",62,"R",94,"R",0,"R",0,"R",94,"R",73,"R",78,"R",13,"R",0,"R",0,"R",13,"R",7,"R",54,"R",18
201867,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
201885,"R",4976,"R",7008,"R",71,"R",4393,"R",0,"R",0,"R",4393,"R",3861,"R",88,"R",24,"R",0,"R",0,"R",24,"R",17,"R",71,"R",17
201928,"R",761,"R",3593,"R",21,"R",621,"R",0,"R",0,"R",621,"R",326,"R",52,"R",562,"R",0,"R",0,"R",562,"R",233,"R",41,"R",13
201946,"R",521,"R",1114,"R",47,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
201955,"R",1117,"R",1879,"R",59,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
201964,"R",411,"R",1417,"R",29,"R",135,"R",0,"R",0,"R",135,"R",84,"R",62,"R",8,"R",0,"R",0,"R",8,"R",1,"R",13,"R",11
201973,"R",227,"R",2350,"R",10,"R",298,"R",0,"R",0,"R",298,"R",138,"R",46,"R",304,"R",0,"R",0,"R",304,"R",129,"R",42,"R",14
201982,"A",,"A",,"A",,"R",51,"R",0,"R",0,"R",51,"R",51,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
202046,"R",161,"R",196,"R",82,"R",168,"R",0,"R",0,"R",168,"R",138,"R",82,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
202055,"A",,"A",,"A",,"R",58,"R",0,"R",0,"R",58,"R",44,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
202073,"R",60,"R",61,"R",98,"R",62,"R",0,"R",0,"R",62,"R",59,"R",95,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
202134,"R",1892,"R",3571,"R",53,"R",1847,"R",1,"R",0,"R",1846,"R",1309,"R",71,"R",26,"R",0,"R",0,"R",26,"R",11,"R",42,"R",17
202152,"A",,"A",,"A",,"R",59,"R",0,"R",0,"R",59,"R",56,"R",95,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
202161,"R",114,"R",183,"R",62,"R",97,"R",0,"R",0,"R",97,"R",70,"R",72,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
202170,"R",240,"R",303,"R",79,"R",243,"R",0,"R",0,"R",243,"R",193,"R",79,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",10
202222,"R",1898,"R",10451,"R",18,"R",1189,"R",0,"Z",0,"R",1189,"R",725,"R",61,"R",1378,"R",0,"R",1,"R",1379,"R",620,"R",45,"R",19
202356,"R",1232,"R",4707,"R",26,"R",1239,"R",0,"R",0,"R",1239,"R",733,"R",59,"R",868,"R",0,"R",0,"R",868,"R",344,"R",40,"R",18
202435,"R",5,"R",29,"R",17,"R",8,"R",0,"R",0,"R",8,"R",0,"R",0,"R",19,"R",0,"R",0,"R",19,"R",6,"R",32,"R",5
202453,"A",,"A",,"A",,"R",20,"R",0,"R",0,"R",20,"R",13,"R",65,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",13
202480,"R",1823,"R",1949,"R",94,"R",2144,"R",0,"R",0,"R",2144,"R",1916,"R",89,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",15
202514,"R",136,"R",169,"R",80,"R",182,"R",0,"R",0,"R",182,"R",107,"R",59,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",11
202523,"R",637,"R",674,"R",95,"R",629,"R",0,"R",0,"R",629,"R",557,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
202648,"R",216,"R",2229,"R",10,"R",221,"R",0,"R",0,"R",221,"R",119,"R",54,"R",234,"R",0,"R",0,"R",234,"R",88,"R",38,"R",17
202657,"A",,"A",,"A",,"R",120,"R",0,"R",0,"R",120,"R",99,"R",83,"R",16,"R",0,"R",0,"R",16,"R",13,"R",81,"R",17
202684,"R",15,"R",82,"R",18,"R",0,"R",0,"Z",0,"R",0,"R",0,"A",,"R",0,"R",0,"Z",0,"R",0,"R",0,"A",,"R",6
202763,"R",544,"R",1376,"R",40,"R",577,"R",0,"R",0,"R",577,"R",461,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
202806,"R",12,"R",854,"R",1,"R",11,"R",0,"Z",0,"R",11,"R",5,"R",45,"R",33,"Z",0,"Z",0,"R",33,"R",15,"R",45,"R",13
202888,"A",,"A",,"A",,"R",13,"R",0,"R",0,"R",13,"R",10,"R",77,"R",8,"R",0,"R",0,"R",8,"R",4,"R",50,"R",7
202903,"R",51,"R",97,"R",53,"R",45,"R",0,"Z",0,"R",45,"R",32,"R",71,"R",9,"R",0,"Z",0,"R",9,"R",3,"R",33,"R",8
202912,"R",19,"R",162,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",7
202949,"A",,"A",,"A",,"R",121,"R",0,"R",0,"R",121,"R",98,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
202985,"A",,"A",,"A",,"R",11,"Z",0,"Z",0,"R",11,"R",1,"R",9,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
203030,"A",,"A",,"A",,"R",7,"R",0,"R",0,"R",7,"R",5,"R",71,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",15
203085,"R",371,"R",422,"R",88,"R",272,"R",1,"R",0,"R",271,"R",212,"R",78,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
203128,"R",207,"R",389,"R",53,"R",160,"R",0,"R",0,"R",160,"R",112,"R",70,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",10
203146,"A",,"A",,"A",,"R",173,"R",0,"Z",0,"R",173,"R",160,"R",92,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
203155,"R",754,"R",1871,"R",40,"R",847,"R",0,"R",0,"R",847,"R",409,"R",48,"R",43,"R",0,"R",0,"R",43,"R",10,"R",23,"R",21
203234,"A",,"A",,"A",,"R",54,"R",0,"R",0,"R",54,"R",45,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
203289,"R",10,"R",17,"R",59,"R",5,"R",0,"R",0,"R",5,"R",1,"R",20,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
203331,"R",354,"R",2483,"R",14,"R",380,"R",0,"R",0,"R",380,"R",119,"R",31,"R",166,"R",0,"R",0,"R",166,"R",66,"R",40,"R",22
203368,"R",715,"R",838,"R",85,"R",759,"R",0,"R",0,"R",759,"R",641,"R",84,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",14
203386,"R",66,"R",600,"R",11,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
203438,"A",,"A",,"A",,"R",13,"R",0,"R",0,"R",13,"R",12,"R",92,"R",16,"R",0,"R",0,"R",16,"R",14,"R",88,"R",4
203447,"R",146,"R",370,"R",39,"R",103,"R",0,"R",0,"R",103,"R",58,"R",56,"R",30,"R",0,"Z",0,"R",30,"R",10,"R",33,"R",23
203456,"R",65,"R",180,"R",36,"R",42,"R",0,"R",0,"R",42,"R",17,"R",40,"R",11,"R",0,"Z",0,"R",11,"R",6,"R",55,"R",28
203465,"R",610,"R",1520,"R",40,"R",516,"R",0,"Z",0,"R",516,"R",333,"R",65,"R",87,"R",0,"Z",0,"R",87,"R",42,"R",48,"R",23
203474,"R",212,"R",520,"R",41,"R",184,"R",0,"Z",0,"R",184,"R",98,"R",53,"R",29,"R",0,"Z",0,"R",29,"R",16,"R",55,"R",26
203483,"R",223,"R",593,"R",38,"R",128,"R",0,"Z",0,"R",128,"R",86,"R",67,"R",23,"R",0,"Z",0,"R",23,"R",14,"R",61,"R",22
203492,"R",150,"R",390,"R",38,"R",136,"R",0,"Z",0,"R",136,"R",79,"R",58,"R",13,"R",0,"Z",0,"R",13,"R",7,"R",54,"R",19
203517,"R",4304,"R",5868,"R",73,"R",4280,"R",0,"Z",0,"R",4280,"R",3520,"R",82,"R",29,"R",2,"Z",0,"R",27,"R",19,"R",70,"R",21
203526,"R",267,"R",668,"R",40,"R",259,"R",0,"Z",0,"R",259,"R",169,"R",65,"R",59,"R",0,"Z",0,"R",59,"R",29,"R",49,"R",24
203535,"R",487,"R",503,"R",97,"R",492,"R",0,"R",0,"R",492,"R",450,"R",91,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
203544,"R",50,"R",200,"R",25,"R",55,"R",0,"R",0,"R",55,"R",34,"R",62,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",12
203580,"R",219,"R",384,"R",57,"R",214,"R",1,"R",0,"R",213,"R",149,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
203599,"R",547,"R",2704,"R",20,"R",430,"R",0,"R",0,"R",430,"R",212,"R",49,"R",334,"Z",0,"Z",0,"R",334,"R",136,"R",41,"R",17
203614,"A",,"A",,"A",,"R",182,"R",0,"R",0,"R",182,"R",178,"R",98,"R",27,"R",0,"R",0,"R",27,"R",27,"R",100,"R",10
203678,"R",381,"R",1796,"R",21,"R",377,"R",0,"R",0,"R",377,"R",246,"R",65,"R",144,"R",0,"R",0,"R",144,"R",62,"R",43,"R",18
203720,"R",39,"R",158,"R",25,"R",50,"R",0,"R",0,"R",50,"R",30,"R",60,"R",5,"R",0,"R",0,"R",5,"R",1,"R",20,"R",15
203739,"R",25,"R",84,"R",30,"R",22,"R",0,"R",0,"R",22,"R",11,"R",50,"R",9,"R",0,"R",0,"R",9,"R",3,"R",33,"R",10
203748,"R",882,"R",4028,"R",22,"R",945,"R",0,"R",0,"R",945,"R",635,"R",67,"R",663,"R",1,"R",0,"R",662,"R",268,"R",40,"R",18
203757,"R",212,"R",310,"R",68,"R",148,"R",0,"Z",0,"R",148,"R",106,"R",72,"R",2,"R",0,"Z",0,"R",2,"R",0,"R",0,"R",12
203775,"R",309,"R",474,"R",65,"R",243,"R",0,"R",0,"R",243,"R",189,"R",78,"R",2,"R",0,"R",0,"R",2,"R",0,"R",0,"R",11
203845,"R",245,"R",319,"R",77,"R",283,"R",0,"R",0,"R",283,"R",179,"R",63,"R",1,"Z",0,"Z",0,"R",1,"R",0,"R",0,"R",11
203881,"R",129,"R",1142,"R",11,"R",146,"R",22,"R",0,"R",124,"R",75,"R",60,"R",257,"R",0,"R",0,"R",257,"R",81,"R",32,"R",12
203942,"A",,"A",,"A",,"R",49,"R",0,"R",0,"R",49,"R",39,"R",80,"R",20,"R",0,"R",0,"R",20,"R",20,"R",100,"R",8
203960,"R",46,"R",415,"R",11,"R",23,"R",0,"R",0,"R",23,"R",19,"R",83,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",7
204006,"R",519,"R",1020,"R",51,"R",551,"R",0,"Z",0,"R",551,"R",373,"R",68,"R",77,"R",0,"Z",0,"R",77,"R",36,"R",47,"R",17
204015,"R",263,"R",860,"R",31,"R",260,"R",0,"R",0,"R",260,"R",164,"R",63,"R",43,"R",0,"Z",0,"R",43,"R",15,"R",35,"R",12
204024,"R",3798,"R",4398,"R",86,"R",3796,"R",0,"R",0,"R",3796,"R",3483,"R",92,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",15
204060,"A",,"A",,"A",,"R",8,"Z",0,"Z",0,"R",8,"R",8,"R",100,"R",4,"Z",0,"Z",0,"R",4,"R",0,"R",0,"R",4
204121,"A",,"A",,"A",,"R",23,"R",0,"R",0,"R",23,"R",13,"R",57,"R",19,"R",0,"R",0,"R",19,"R",10,"R",53,"R",15
204158,"A",,"A",,"A",,"R",103,"Z",0,"Z",0,"R",103,"R",75,"R",73,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
204176,"R",99,"R",220,"R",45,"R",88,"R",0,"Z",0,"R",88,"R",74,"R",84,"R",7,"R",0,"Z",0,"R",7,"R",6,"R",86,"R",12
204185,"R",642,"R",714,"R",90,"R",539,"R",0,"R",0,"R",539,"R",426,"R",79,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
204194,"R",451,"R",605,"R",75,"R",353,"R",0,"R",0,"R",353,"R",275,"R",78,"R",2,"R",0,"R",0,"R",2,"R",1,"R",50,"R",12
204200,"R",242,"R",427,"R",57,"R",325,"R",0,"R",0,"R",325,"R",236,"R",73,"R",5,"R",0,"R",0,"R",5,"R",2,"R",40,"R",11
204255,"R",126,"R",1127,"R",11,"R",127,"R",0,"R",0,"R",127,"R",79,"R",62,"R",256,"R",0,"R",0,"R",256,"R",91,"R",36,"R",22
204264,"R",319,"R",430,"R",74,"R",359,"R",0,"R",0,"R",359,"R",238,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
204316,"R",28,"R",69,"R",41,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
204334,"A",,"A",,"A",,"R",14,"R",0,"R",0,"R",14,"R",10,"R",71,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",7
204422,"R",312,"R",1470,"R",21,"R",247,"R",0,"Z",0,"R",247,"R",118,"R",48,"R",198,"R",0,"R",0,"R",198,"R",79,"R",40,"R",15
204431,"A",,"A",,"A",,"R",14,"R",0,"R",0,"R",14,"R",9,"R",64,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
204440,"R",126,"R",1124,"R",11,"R",163,"R",0,"R",0,"R",163,"R",103,"R",63,"R",97,"R",0,"R",0,"R",97,"R",45,"R",46,"R",18
204459,"A",,"A",,"A",,"R",100,"R",0,"R",0,"R",100,"R",100,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
204468,"R",285,"R",611,"R",47,"R",338,"R",0,"Z",0,"R",338,"R",211,"R",62,"R",2,"R",0,"Z",0,"R",2,"R",1,"R",50,"R",14
204486,"R",987,"R",1325,"R",74,"R",120,"R",0,"R",0,"R",120,"R",75,"R",63,"R",6,"R",0,"R",0,"R",6,"R",3,"R",50,"R",26
204501,"R",762,"R",794,"R",96,"R",775,"R",0,"R",0,"R",775,"R",687,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
204608,"A",,"A",,"A",,"R",334,"R",0,"Z",0,"R",334,"R",232,"R",69,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
204617,"R",227,"R",801,"R",28,"R",248,"R",0,"R",0,"R",248,"R",166,"R",67,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",13
204626,"A",,"A",,"A",,"R",17,"R",0,"Z",0,"R",17,"R",10,"R",59,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
204635,"R",598,"R",811,"R",74,"R",585,"R",0,"Z",0,"R",585,"R",505,"R",86,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
204662,"R",306,"R",336,"R",91,"R",330,"R",0,"R",0,"R",330,"R",230,"R",70,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",16
204671,"R",366,"R",460,"R",80,"R",335,"R",0,"R",0,"R",335,"R",225,"R",67,"R",14,"R",0,"R",0,"R",14,"R",2,"R",14,"R",18
204680,"R",441,"R",531,"R",83,"R",514,"R",0,"R",0,"R",514,"R",336,"R",65,"R",8,"R",0,"R",0,"R",8,"R",4,"R",50,"R",19
204699,"R",389,"R",488,"R",80,"R",376,"R",0,"R",0,"R",376,"R",259,"R",69,"R",12,"R",0,"R",0,"R",12,"R",5,"R",42,"R",18
204705,"R",1235,"R",1440,"R",86,"R",1201,"R",0,"R",0,"R",1201,"R",758,"R",63,"R",41,"R",0,"R",0,"R",41,"R",12,"R",29,"R",28
204714,"A",,"A",,"A",,"R",38,"R",0,"R",0,"R",38,"R",20,"R",53,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
204723,"A",,"A",,"A",,"R",74,"R",0,"R",0,"R",74,"R",62,"R",84,"A",,"A",,"A",,"A",,"A",,"A",,"R",33
204769,"A",,"A",,"A",,"R",36,"R",0,"R",0,"R",36,"R",28,"R",78,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
204778,"A",,"A",,"A",,"R",35,"R",0,"R",0,"R",35,"R",24,"R",69,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
204796,"R",7931,"R",11480,"R",69,"R",7023,"R",0,"R",0,"R",7023,"R",6618,"R",94,"R",9,"R",0,"R",0,"R",9,"R",5,"R",56,"R",19
204802,"R",129,"R",246,"R",52,"R",119,"R",0,"R",0,"R",119,"R",62,"R",52,"R",3,"R",0,"R",0,"R",3,"R",1,"R",33,"R",16
204820,"R",343,"R",572,"R",60,"R",199,"R",0,"R",0,"R",199,"R",108,"R",54,"R",14,"R",0,"R",0,"R",14,"R",9,"R",64,"R",16
204839,"R",216,"R",446,"R",48,"R",125,"R",0,"R",0,"R",125,"R",75,"R",60,"R",4,"R",0,"R",0,"R",4,"R",1,"R",25,"R",14
204848,"R",378,"R",665,"R",57,"R",345,"R",0,"R",0,"R",345,"R",192,"R",56,"R",46,"R",0,"R",0,"R",46,"R",13,"R",28,"R",19
204857,"R",4299,"R",6040,"R",71,"R",4411,"R",0,"R",0,"R",4411,"R",3595,"R",82,"R",14,"R",0,"R",0,"R",14,"R",8,"R",57,"R",18
204866,"R",267,"R",445,"R",60,"R",210,"R",0,"R",0,"R",210,"R",130,"R",62,"R",8,"R",0,"R",0,"R",8,"R",2,"R",25,"R",16
204884,"R",50,"R",106,"R",47,"R",47,"R",0,"R",0,"R",47,"R",32,"R",68,"A",,"A",,"A",,"A",,"A",,"A",,"R",19
204893,"A",,"A",,"A",,"R",2,"R",0,"R",0,"R",2,"R",2,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",6
204909,"R",486,"R",517,"R",94,"R",430,"R",1,"Z",0,"R",429,"R",346,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
204936,"R",646,"R",825,"R",78,"R",559,"R",0,"R",0,"R",559,"R",466,"R",83,"R",5,"Z",0,"Z",0,"R",5,"R",2,"R",40,"R",11
204945,"R",931,"R",3710,"R",25,"R",1014,"R",2,"R",0,"R",1012,"R",537,"R",53,"R",703,"R",3,"Z",0,"R",700,"R",300,"R",43,"R",15
204963,"A",,"A",,"A",,"R",39,"R",0,"R",0,"R",39,"R",20,"R",51,"R",24,"R",0,"R",0,"R",24,"R",10,"R",42,"R",6
204981,"A",,"A",,"A",,"R",9,"R",3,"R",0,"R",6,"R",6,"R",100,"R",17,"R",0,"R",0,"R",17,"R",17,"R",100,"R",9
205027,"R",13,"R",31,"R",42,"N",16,"N",0,"A",,"N",16,"N",15,"N",94,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
205054,"R",45,"R",119,"R",38,"R",45,"R",0,"R",0,"R",45,"R",22,"R",49,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
205090,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
205124,"R",14,"R",18,"R",78,"R",8,"R",0,"R",0,"R",8,"R",6,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
